"brain.1" "brain.2" "fetal.brain.1" "fetal.brain.2" "fetal.liver.1" "fetal.liver.2" "liver.1" "liver.2"
"40833_r_at" 2.74114663133991 19.3814444427862 60.1883861427266 59.2924249853224 2.62771344433994 27.7606654856246 84.0401905843988 53.1087080933851
"40834_at" 219.105082823822 236.605770252568 560.032001146789 613.919047479245 12.0939561073551 16.9655009958335 23.3536198932192 15.4462556608621
"40836_s_at" 598.089595868133 631.358163225428 979.918621279155 845.213765220616 1767.52161266807 1255.95118549603 1111.59137229223 1647.47008306141
"40837_at" 624.063039353707 774.574136615678 615.357479931354 558.920276193637 420.204767001383 532.659430603388 494.278424381095 822.15855150752
"40838_at" 60.7711802094514 124.761193215555 674.19151882911 734.943399522286 91.0399928960957 98.6373550820299 16.4323222211733 65.6259819001863
"40839_at" 486.7039761724 420.33290109273 760.093440285345 865.209994071193 122.403530274314 166.629621522672 57.8311602450593 41.3483200596669
"40840_at" 1244.54732264792 1384.21246293188 452.030520922656 420.197371777353 1129.0671331588 972.995046755048 3436.58757364847 3667.14959243388
"40841_at" 2958.48294851917 2369.30885902161 1606.36991124665 1379.20837747415 1498.36178588897 1356.99364755677 752.442832780993 494.639114306825
"40842_at" 1082.48113919145 1338.01728123495 1378.77583479176 1480.70039527673 1607.79421772829 1315.32531707734 1911.62273664238 1507.75327818388
"40843_at" 598.035857963071 370.489512912816 821.928974058107 722.498985437236 268.972535893358 282.891967747783 262.134940143809 335.462383185749
"40844_at" 155.728573462559 92.672398769937 267.26416216126 307.529538542293 160.341836433561 200.74624933005 182.053199941163 134.746043433278
"40845_at" 444.984075797222 501.614330916431 668.213185205419 708.241133157438 597.854232830269 861.399630326548 271.854985674846 399.987428543473
"40846_g_at" 839.31933990362 1310.12809556955 1449.7569842976 1641.77304764327 696.028972576275 1019.70789269321 279.270248463206 265.670539059901
"40847_at" 4614.94304462135 5721.64311806995 737.458340904468 582.459033317541 1042.87752203517 848.849560928738 918.653059323598 1113.22239559582
"40848_g_at" 2614.4839926947 2862.30573596298 676.306047554259 495.648818864353 1051.258738316 1370.23683290877 564.690843308371 734.730850996914
"40849_s_at" 1406.42892286993 1388.36262772998 912.462460383364 687.981946853322 1163.17950957351 1155.04817673112 1078.41139202704 1337.32892291904
"40850_at" 1428.37344907726 1733.67130391311 643.776577939961 534.960266518332 881.37458560187 798.780861089423 151.071073258598 564.731965604793
"40851_r_at" 39.2217598006476 36.6472603273705 69.1361665309645 50.444146497803 27.9264198350204 52.0496583949027 20.4541341193474 34.6505608474466
"40852_at" 437.249752245935 378.919778782784 570.09170104185 520.041867918281 258.733613925715 241.584438854824 339.880532653313 110.287586944449
"40853_at" 65.1703722326033 60.8334478431323 156.458820562166 135.652382042359 15.9248243048923 113.926204196226 86.1906549478823 10.6913314749952
"40854_at" 977.173385932837 705.196543935809 1258.17039613979 1541.99978323933 656.30603423274 933.981334569784 561.889102683956 545.746865146492
"40855_at" 266.570359725739 164.691866181803 200.294371736419 227.765600795876 117.20971890018 81.2780977474269 190.960421797808 41.8972212570998
"40856_at" 3396.64058484533 3855.94938367449 1106.58377065535 864.823477571336 11056.5619507208 10007.2721488813 24776.1386375732 17413.3997030779
"40858_at" 170.525480164056 100.537403035816 135.73088182199 147.409261549381 282.501220893511 143.233644797367 194.048307984401 354.139675575547
"40859_at" 423.141888271045 214.570189157016 852.089677700726 1045.14482788568 107.808455648691 261.540547655825 80.3229081339858 110.949734526917
"40861_at" 2702.65621201599 1591.16716287217 3085.3430364665 3043.91088584749 1612.61387182346 2174.83244523779 903.307366485449 973.423525532037
"40862_i_at" 22486.2823346138 21371.4338918544 4892.03925904641 5480.74803445752 1636.18817738613 1442.08348271364 642.337692483132 734.495128236127
"40863_r_at" 20226.9165727813 15205.6776166169 4918.83450572043 4990.91765433901 3165.21832029497 2577.06289535708 1636.47897182302 1374.93360647157
"40864_at" 6326.02377367554 6059.4420552275 8248.6526812422 7918.06934988187 2939.92613058522 2918.14431044099 1934.25582095377 1895.68252859253
"40865_at" 168.555223730169 76.8299035971613 681.156859778305 760.432295469446 218.378076993993 234.722492953675 95.071184318821 24.7683467328308
"40866_at" 1011.21547161059 1216.30111264313 1312.89534561913 1187.66314137218 1889.94804473551 1991.16873122743 3406.99344962607 2466.59759822673
"40867_at" 3198.09233874113 3456.7978974297 2720.93475116521 2611.49290831979 1415.14150945103 1260.35704534478 1498.15241914717 1691.82895691246
"40868_at" 182.973442451033 113.317849704219 383.415687822944 429.400166701995 137.741600869712 100.579638366602 97.7544643323217 78.8426047445416
"40870_g_at" 310.648786886461 247.066471667433 884.901439131224 884.833974942545 423.762647132948 481.852278044341 212.392963934874 381.345574269325
"40872_at" 8556.89439226589 6580.08725197839 1376.72368518738 2382.57319884563 5879.5689071342 6226.68680767417 5585.88963999606 3101.36836441323
"40873_at" 256.540838853868 501.152445664713 360.539119189162 525.40483330396 355.956325113937 397.392961250018 525.426776679519 507.56946401115
"40874_at" 1226.59854257499 1122.7321743532 1544.48491368067 1746.4831015784 1287.02080820662 1713.64982410594 482.612811189919 327.028753726677
"40875_s_at" 4867.83727308793 4746.3878625977 4049.66608617463 3449.94093898283 3336.51508787581 2732.01683702112 1501.01169162398 1688.09823059983
"40876_at" 514.557577620361 418.197671235497 63.9468038181201 30.6316263775113 437.721777442365 556.956878042213 177.304919473522 235.059575219488
"40877_s_at" 1261.55480114525 904.298265895303 1434.36128024771 1481.13324114845 790.577627939881 938.051966128995 317.525050065955 716.970158547951
"40878_f_at" 194.983201884803 173.670438490328 503.400182516839 423.277430974728 255.837772964659 204.710832093766 21.1497781398763 85.3507135278249
"40879_at" 681.317200508799 642.182991409474 689.635543096647 776.928897186822 400.476710102995 329.88340951594 289.070602989596 266.017727714537
"40880_r_at" 37.4171037566774 39.1372143239732 178.791152411386 117.431501124899 8.3558781317341 55.268465394037 8.85543541220182 21.3302202861863
"40881_at" 748.689375872696 874.299700340568 1226.12030974342 1245.51078883315 1066.22355308416 1123.27964264703 279.232139652281 372.758689328811
"40882_at" 205.912468929618 129.486438162981 216.573913123775 239.153876353437 239.383164654815 382.42968913857 1552.70994609843 2082.52165934982
"40883_at" 567.189802896609 613.154002069021 751.882802701842 536.931488235772 873.550857354616 739.56182492142 952.183320982016 688.451020034489
"40885_s_at" 1014.89001165813 974.05502867917 648.555656879604 602.87443416996 546.914319588425 496.277068737474 155.236672443949 102.765514367616
"40886_at" 11713.9988405768 10030.3681885763 25803.6231840026 27657.8141215009 27856.2586144649 23052.5573644778 22162.6576730047 20979.5126088109
"40887_g_at" 28810.723798779 21901.1166546439 37197.9990915424 42804.8336341024 31708.2168569036 23379.609210784 51584.3461868788 28087.3860666489
"40888_f_at" 468.03252394206 447.313923471677 793.596868441601 578.04535908679 657.577391069189 483.197312694983 1774.79603696472 388.296882671403
"40890_at" 1889.86152672282 1937.15210342122 1138.8714288667 1171.53085059716 2161.8187336934 2327.51277989888 3705.8299719961 3267.33133052655
"40891_f_at" 4159.35581019132 4672.44569050547 1481.97227439566 1403.40508519248 1705.51835677572 1625.47018594745 2422.07347961074 1732.63306062592
"40893_at" 332.021911750904 166.96287844631 400.40662747407 410.227789991728 210.917682428822 187.065377971397 81.3419867585142 179.093722240053
"40896_at" 130.092647067903 36.077338791336 682.23076352984 447.286743696912 84.4598648764692 125.708556807403 45.0338789719321 268.719843582841
"40897_at" 178.899233105411 137.219748364032 200.396586486145 186.983158827841 178.342433525153 339.86703540139 363.499590052557 460.652499589591
"40898_at" 1896.04917885426 1973.31757601226 369.807247024379 625.616924933064 1132.31299311435 1755.84999857806 3261.75289957814 2132.84133063282
"409_at" 4808.63639468093 3175.76739017637 9280.4583768467 10354.0471323633 2562.22033257325 3147.20322130578 1164.73877909421 1270.88803912981
"40900_at" 125.888586043622 120.189280171599 227.154076030098 266.31994925366 111.752412547948 175.136771244239 90.7416244620116 68.30326171441
"40901_at" 218.289883280542 109.855471356347 514.692052164684 476.769400385617 273.229391556949 262.409310109796 172.799205545106 136.19430545101
"40902_at" 39.103578507557 27.9200567593268 42.0366242690401 75.5749102332433 36.281643802234 30.7701478562801 47.8908235996734 30.6782256350327
"40903_at" 571.49708230834 446.071290744071 822.27605456631 923.082693527522 247.133595668163 250.991095208823 47.7241038595389 86.239461234947
"40907_at" 66.6046925823824 122.433307598729 280.472395866415 294.205304446414 228.961826555154 212.369182943269 258.698203829841 329.427674121462
"40909_at" 114.257890392615 175.568418916585 202.652686199485 152.59049493306 228.199430894748 143.389686835602 105.357822557644 303.215191655561
"40910_at" 641.276213794571 357.459652646435 752.265939798109 875.417483229952 805.680461503306 1214.14110766378 377.973556203171 276.974402220514
"40912_s_at" 647.78597026441 633.685953979473 907.171243728162 907.766918069143 674.29550045579 778.700250175468 2155.08684035403 2448.85086276477
"40913_at" 626.207453383382 613.726660793376 339.135254351081 324.312810440083 382.015149697438 460.446226592969 49.2308873002978 49.5736331575547
"40915_r_at" 27.3500974533961 14.3354520752963 38.1947951979065 53.568862839305 84.8136019658944 47.1014652290712 37.3706356212003 32.5553551059783
"40916_at" 3468.27868351492 3411.10738164991 3520.68966604248 3822.31463097599 622.270646191922 640.931922083349 60.1900593492919 20.4492711736657
"40919_at" 826.551983310329 891.078097698023 960.855302360338 686.914712992365 151.157573864448 190.864365224278 64.4954439322796 329.391034511233
"40921_at" 125.842020472376 103.998325217032 215.901964592992 125.214782276328 224.596196896751 205.271154298029 124.881116910633 231.521532512521
"40922_at" 97.669217973153 86.557699876054 73.2515537805222 95.354797528281 221.385896441535 101.502317000319 152.120093195622 336.742344539001
"40923_at" 119.088538222346 288.437338162478 211.950553272609 362.451789137015 103.491505988349 374.159598788288 45.3819370015167 88.840050146669
"40924_at" 289.832792208738 393.681195956322 260.547102150533 264.179315639455 35.4153510784978 28.6353356261277 130.325141171816 56.6082469569792
"40925_at" 435.056549913588 289.815792715026 424.47739304877 413.53311227562 258.192433724998 221.424680808532 294.660033474933 349.814213177274
"40926_at" 2581.62631645539 3556.67803340295 825.350737812016 864.628043023935 2478.93543981726 1886.25906422641 90.0577469342625 162.784022634823
"40927_at" 199.515824003196 366.307885334214 415.514807528522 306.121918346739 283.05820541514 507.877433209832 420.573704144164 386.860672754099
"40928_at" 1195.55328062526 824.837407840563 5551.13226167559 4820.941080228 1525.14335001524 2004.79237907112 147.321082373552 234.278698726555
"40931_at" 275.803203017075 208.910942160117 347.723400640242 296.578079782521 489.575790536881 808.603570847049 111.853273998041 231.36896882296
"40932_at" 430.061757315118 428.940717576828 620.660751708969 435.508041914792 465.93790601097 856.818453626258 757.420709178299 1095.33546841997
"40936_at" 856.816756983514 801.970208684596 1192.22582867505 1328.11432883641 327.463650267364 346.231913842518 50.8818408481955 32.6524542152067
"40937_at" 151.133240818575 104.438715315412 486.008301930586 535.072436146687 166.713682054103 119.763647327233 68.0444814891935 157.417902824842
"40938_at" 440.883535018571 672.779691586936 834.73142019508 711.092285271002 577.443421037519 874.983591412698 483.80821126352 717.36379942524
"40942_g_at" 161.286717424579 145.516990974771 120.816052116855 91.3588943348298 243.605124437573 161.251603014473 192.123809496334 163.646416974846
"40943_at" 81.4901937411135 49.304864432859 216.738711705735 167.190686321272 118.574958127451 87.8851062463095 31.4433104347828 64.4875989389381
"40946_at" 201.061825326494 247.452436348473 190.483127390231 255.58364022266 259.873477378655 258.442108535844 197.25748396444 201.385138061447
"40949_at" 1618.430796008 1185.02904680279 936.703311473594 1360.53534638242 107.491694125571 718.551534270508 467.135330199192 397.551637103156
"40951_at" 1150.54610507175 1203.24037509461 3560.72404474837 3668.98350740151 688.973649435324 718.926172396333 213.167668948139 222.29361181317
"40952_at" 124.986687825393 140.529950168688 180.502304862828 194.0984339358 36.228631532255 123.956868474122 123.141247541626 181.975565128329
"40953_at" 539.993189588369 531.230563140849 1593.51578860356 1764.2340096532 1152.30735698637 1542.2265473144 466.821301044508 478.118986858579
"40954_at" 184.47515096916 294.528074184585 365.653672019413 332.049502156795 4054.70582027663 4832.64345611234 643.461213207816 687.335378250655
"40955_at" 2520.00367481082 2796.67951631315 2445.9645143628 2813.43542772067 1311.64314970934 1428.44499015962 1761.95960761754 1813.91926535854
"40956_at" 97.1706666119037 293.499260997578 146.559990298108 153.478350967337 302.19901687538 314.419428200391 80.8609977069727 61.5418485464351
"40957_at" 82.838188279019 66.5130107080227 230.903444097794 189.263916151662 52.1185337698435 122.096101163336 55.7949366025268 62.3144281434818
"40959_at" 970.834917778346 1086.22595901855 1321.48807742808 1115.69144219018 1637.28497837875 1361.48980721452 1417.16660492115 2082.9485580032
"40960_at" 250.380145973983 431.479847752356 558.205190706476 482.783733689964 2084.98927080615 1514.97780520856 2718.08924071116 2100.19260927712
"40961_at" 1455.00705221512 1252.51761397284 3245.15762743408 2451.9655135228 401.174514970979 382.423402775449 379.067949497402 299.965614923605
"40962_s_at" 364.105090951819 417.540278513068 1022.61033972902 1149.55912358436 40.9476840721863 90.7846508095101 96.8121089726084 50.3369912941608
"40965_at" 203.364277611433 333.57807402806 385.925212658461 419.139032022562 219.96951012642 122.859770057371 148.048173247089 187.180725557326
"40966_at" 845.771710113406 649.362634256149 549.877624949399 614.913157126166 150.214475239742 147.700611401675 48.8767498726103 76.0031863839599
"40971_at" 480.339513800983 537.836174555793 360.524033656226 431.229282129017 412.180899467773 354.619466096892 429.028502568012 309.407010273391
"40976_at" 1518.88250541172 1761.98523984415 838.77122425688 586.72523592447 248.615136405319 391.86975508127 239.416145255133 298.049387404713
"40978_s_at" 370.156147821798 222.218416990894 1605.68543686133 625.190381193987 6.1111993418422 51.341192286589 34.1044381621762 55.9138354531316
"40979_at" 2016.54761702735 1613.58789499347 1220.50080639453 1184.65019234407 1265.07680755548 1196.10546016937 1939.00919004119 1064.80825569857
"40980_at" 299.73955745333 516.892602236982 1390.21262218953 1428.27431109504 613.64706928863 473.446292401912 296.60709795018 259.194881178404
"40981_at" 123.940285703652 187.062447275115 225.799409144966 90.3179137524068 213.852722009277 148.19393245932 234.267755138897 273.872608932599
"40982_at" 44.3903968514126 95.6276865456517 120.634283536789 161.12998520843 94.2197225880742 215.232408560513 55.150916481707 27.1223355123555
"40983_s_at" 95.4599109450406 68.6361606827705 222.027780605324 215.897772079869 111.731667329868 70.555800343238 60.3518069572846 35.7990719261303
"40984_at" 276.486038592189 245.062811382592 795.512196044423 681.956678888807 349.926552522094 356.70492325883 216.426808358384 206.693582012211
"40985_g_at" 63.0563177519115 49.3854510182301 387.641799286643 401.621362996392 56.3432143285291 29.3295409390263 29.9010639451042 34.0029870643455
"40986_s_at" 788.52832758139 868.419609613583 1150.89791204593 932.139563039786 200.313006198511 109.101763355518 220.855078172113 212.083509027301
"40988_at" 433.672319525111 304.719780984445 706.864684118309 750.556784075693 321.199947413419 417.952015399895 243.817056285452 304.053014072847
"40990_at" 3964.62676008228 2235.92759980468 1388.59419749326 1335.07930880581 1007.02933671206 1189.00225811085 173.253767117904 69.8875191823788
"40991_at" 62.7033255900222 81.6591278573355 64.4821896910827 62.6176213820705 98.3307237985953 70.9736363411681 75.8975248114566 97.9546603738621
"40992_s_at" 223.901268555884 156.106827693843 95.457045545969 98.1062801056135 181.457275442347 194.649845205478 16.6813112440984 92.2415969720559
"40993_r_at" 47.4024742067842 56.8049148641706 52.7880796076732 61.0735747444527 43.7221555944464 81.6043499101643 43.8093543591703 5.99260265175012
"40994_at" 306.790817916936 404.063749124943 437.044252563862 370.255193835867 386.908878758597 347.095604281495 168.226236489669 166.214527600217
"40995_at" 4260.31738481067 5149.88067394372 2799.06175033845 3254.67343760297 27.9339866488975 5.53382513798374 7.05422701014868 8.1160536641907
"40996_s_at" 211.645911250688 290.16517781779 156.04598014164 147.835799110917 94.213177293611 9.63457396499579 14.5156523186478 83.4387653581916
"40997_at" 390.238492041654 344.864947577672 414.177594576291 372.536550448799 313.801341716921 459.474656100422 586.168285068398 614.384189726018
"40998_at" 482.301319208932 833.768068704605 701.545607856377 704.883196988393 644.527615779231 595.97008680964 84.8068040234472 74.2160127298971
"410_s_at" 3211.15192642359 4566.18211502258 2259.74655115971 2743.03218076827 3219.3925243755 3133.80906403474 5242.68210822717 4275.14905188872
"41000_at" 424.830982448346 425.524199204795 1091.54129566731 1124.86297953396 632.118743255132 621.201170510073 365.783061519089 548.239666085686
"41001_at" 1693.86088331565 2764.24083408572 424.770846528837 406.506899775922 91.6973823874251 45.8336115426349 157.541138679875 133.654413005234
"41002_at" 262.978769846171 276.390156444281 342.586964551057 356.704260955248 517.499101816976 367.738135713272 375.871376469989 500.939460999882
"41003_at" 1039.83538511394 767.35727467055 1611.01703946945 1856.82721105827 466.579717898197 527.233903994074 355.149285402018 719.038841802718
"41007_at" 394.17050203813 192.771256544082 329.118695020592 226.342491953508 236.487578516733 124.077577502177 153.852487049939 272.063364508812
"41008_at" 354.900883762301 252.013039057334 505.614867136235 674.811265906847 114.844217749386 144.905920197414 16.9291440960561 54.4057221819555
"41009_at" 145.501142346132 78.4329218199995 113.466309066793 72.0980308940867 48.5229515794435 20.6668475883341 19.2624759692036 9.98513074635123
"41010_at" 540.626402967493 385.132276884572 495.278180034651 684.781992387399 93.270235338789 86.3905978465845 15.6094344377521 15.8278868436138
"41011_i_at" 273.102986133857 215.851961363882 205.821271545551 215.874400822736 6.58090560768094 8.95527475393625 50.7572388028655 11.0346660570104
"41012_r_at" 142.692569962054 79.4207892124759 61.8418503863683 73.5085148706753 4.99709342550024 11.345498922169 23.9839701357511 48.4378065640064
"41013_at" 333.482104532297 320.490181271114 403.588110533908 262.486944783342 365.610269311418 341.515777324423 283.575282303924 424.628439750366
"41016_at" 778.318920235057 1359.9801651249 1563.12204240549 1779.55311265719 52.7483135666934 50.1313725803606 121.058046817049 82.1147667293704
"41018_at" 2098.68378992259 2506.15069975205 862.353733776037 714.721611379629 656.270337309464 741.999541277979 1325.42556861521 1608.43835985662
"41020_at" 424.779229939239 342.717654235224 421.154587945851 348.707660075984 135.527527973303 105.524725434097 43.0931467057023 82.5232387723646
"41021_s_at" 147.442522631313 107.219655881217 323.460212931468 223.165200631396 114.911713911177 81.9396399031712 86.7782821620302 105.20826607246
"41022_r_at" 25.8403805382923 21.720507084988 119.210249001819 101.055002531125 29.5574572038396 38.4531264039385 42.3317986330454 32.8606563612805
"41023_at" 45.4823393367322 87.4709397032176 33.0737047525533 45.5917013609308 986.59357456259 860.628026378142 1734.09650621427 2117.03167037034
"41024_f_at" 32.3145494726705 14.9521972476888 37.8405132207327 128.885328438282 1453.20889907168 1913.86620340964 21.7943296312054 124.086417362237
"41025_r_at" 313.892846325144 213.743573517796 1228.69849914745 803.522358161718 1479.9795222828 1498.26054069202 1038.98222456514 1837.7385772715
"41026_f_at" 312.809725675667 142.602029758055 422.024078376675 384.695471170303 4188.0507456991 4580.31882090673 462.1966581745 579.783999644021
"41027_at" 112.453988509142 105.125095014078 106.461511411253 80.3652491618085 27.9965198687229 65.3320688933328 18.5073275137469 19.3575102431379
"41028_at" 209.696020823606 139.289865704765 571.118389273371 470.749955212387 88.5551883971447 96.0103082024861 108.625008357198 121.079884120212
"41029_at" 232.058342388129 175.814587719954 173.043328302469 134.537343232142 244.432453060083 186.170122158461 109.562200598558 28.9957184922422
"41033_at" 54.7690418916161 23.3725885724962 262.37471757684 266.617298929748 15.843389897864 29.3897904576942 18.0349640302941 14.8192474839205
"41034_s_at" 188.538673152548 232.945778091072 435.615673335081 381.446559947427 708.244458100102 409.303486406009 664.228818946628 891.40902416446
"41036_at" 2361.33322286068 2054.47919670622 1029.51878936268 760.745751737068 695.810685685454 479.511173965982 259.15569796785 265.349760845183
"41040_at" 179.884129324701 151.249060328044 224.176465933496 132.192185227237 207.73684115854 250.066847606511 232.407414579934 249.219901228739
"41043_at" 1039.52363892195 1117.97780473187 610.841746824369 567.842719315463 204.378080308392 524.939201920918 617.99655287742 422.988194083847
"41046_s_at" 399.050382546811 734.406721926555 672.705284856533 688.534354153128 407.599377918731 447.70045842717 323.182619832865 583.764090087205
"41047_at" 3285.49371349463 4238.89737260884 2110.04931246332 1885.45085518695 806.703700059165 867.847714680318 1014.30782546874 961.10535986246
"41049_at" 177.669407887805 238.456857213659 438.326937200502 471.735183490014 229.959298486056 259.977357278362 218.185654897314 213.608467044237
"41050_at" 247.810663745245 219.522563558521 483.794175154242 364.818470836801 225.380751324479 152.23089809383 209.026844319317 163.717930608074
"41051_at" 337.880538582122 354.763762824804 501.055727102157 563.649837431134 169.331577207097 156.72496899107 113.151106960284 32.5756585599325
"41054_at" 487.956840610875 687.305990868846 635.883315695799 563.212889633605 884.735690724993 669.300716831258 542.687585211473 695.805725879192
"41055_at" 1056.67936007531 2170.92336011963 461.532979195813 700.319619020601 44.4382734799516 74.2063729470783 63.0564411161196 76.4511184877748
"41056_at" 191.186366234332 113.814689373219 142.956273476161 83.431685859322 177.691620715717 167.810793085239 213.762909134329 279.991895014455
"41057_at" 340.87521927979 173.402831089396 199.267089447731 131.458729270973 806.16867228602 977.79500946632 917.171661680958 717.401063277059
"41058_g_at" 483.377517410002 234.045154884463 146.931584616646 144.81164123435 783.85715484329 974.735065937015 1001.22799044337 970.985806238768
"41061_at" 159.157553189059 288.058175227462 373.692368881361 279.272711239368 114.008414109784 96.899338720027 117.023112666048 137.088977026033
"41062_at" 320.899370045568 215.57282007009 30.5238316923904 114.863819880827 16.7616898917162 25.5867664920315 56.2992893717021 163.463854699941
"41063_g_at" 489.828277792457 425.952591712393 257.054947133421 203.276110647036 258.018208279114 274.507692730838 322.295093881329 461.563132790121
"41065_at" 540.331397644563 330.729539479874 709.108475043642 574.011251995521 757.482405825735 850.551406249779 1198.43195774445 1475.75425326261
"41067_at" 43.340882882106 14.1450285326685 154.51514101149 176.996631916269 29.8944468167787 16.803092677671 35.3719343749282 34.90042665886
"41070_r_at" 67.3963273030847 19.4054998115266 96.7073802212387 72.276426189477 15.8272053444913 35.4949524602923 4.83604475281596 45.4327005054765
"41077_at" 213.289240912343 265.073127586708 279.354300691985 277.906335562644 181.495518384464 112.657188235765 65.4065660682052 135.587053950302
"41078_at" 729.849720511217 903.005851013692 708.303972336614 568.576877002297 1132.20721192433 1053.32600771077 1396.241564232 1283.92374034419
"41081_at" 15.6401185430406 17.5329642623884 7.47052327779041 47.0191654108382 134.138823799615 72.3898118363172 19.1761987907589 14.4298858247529
"41083_at" 621.923578919987 668.479870779277 1209.80651089049 1276.36284453521 310.244890341823 301.44465383713 351.489699226347 387.897620559082
"41084_at" 1715.07928077883 1899.65442864276 3197.38376161451 3151.48851210462 644.789478337051 592.914866472983 724.444788706518 775.674024356805
"41086_at" 304.489534425269 172.844016233274 225.489221532915 303.552368999954 37.4618998769182 90.3992428020424 169.631518694462 127.9390906862
"41087_at" 184.032436724163 225.677875022016 841.651228892382 539.539509809088 61.514762503348 72.4778707796684 43.9299254266084 56.6484640628859
"41089_at" 291.302060523994 247.816839914652 397.068920882566 189.102778728184 547.95008313106 348.604088305985 593.10608782181 553.286709145812
"41090_s_at" 449.899242787699 814.044466848362 463.561920817253 655.34413507089 221.126038127389 224.060006742231 64.7093249656589 151.079319765149
"41091_at" 796.151549216453 622.580478763358 2202.21052181233 2194.48231531643 375.332708590351 212.715013653294 202.444691812383 249.70650344548
"41093_at" 132.294698303916 195.282817502574 244.284971176428 331.294293444477 199.685127478429 109.711307506543 46.8458599072501 94.137720726852
"41095_at" 505.575383117086 466.398311706439 587.344262310679 523.3150160886 867.499061541047 728.586117456167 871.492705765747 672.191187761082
"41096_at" 95.183733175633 76.0532574977285 311.957442560794 338.328890117863 8166.2219557006 7856.08143348712 234.501187289846 71.4058111835629
"41097_at" 1812.57680854472 1802.48621832346 1158.3835464568 1009.24990662336 575.909164796248 580.502893611238 736.706238486652 724.233987984628
"41098_at" 2483.20248769699 2954.21906868079 455.172150986335 391.770531566 147.96088858679 60.3459751081579 153.466607053135 86.807024606931
"411_i_at" 701.143071765374 1080.4691016793 456.781905278919 338.650592756126 3502.92194788986 3279.89664547473 10360.8239502102 8108.14292151172
"41101_at" 510.657370101275 541.965646971615 554.52034900309 539.01334493793 356.210805923153 276.068526384124 107.019494226512 249.268738539344
"41102_at" 863.932597879872 468.689255390841 668.462079388855 764.557419964718 675.054843544522 486.002782832588 280.629730509521 201.462046084944
"41107_at" 1200.72146397252 1574.7566594326 310.02622194516 381.214344601227 111.569767597875 94.551476745246 69.6076280503798 79.3556158105217
"41108_at" 689.840833742714 583.856884931006 354.847303096445 310.631750006799 775.329504748537 752.312752968208 1197.08924325846 1225.47163973872
"41109_at" 68.5504550459159 115.64312516446 67.5823117993955 60.0824964069823 558.776934926398 762.541503509078 4524.8306301401 5698.2781989354
"41110_at" 164.9514673118 99.9910027763115 306.405704225269 411.123227475753 73.6854134799163 60.6362887718431 92.7821737059956 48.1659008193469
"41111_at" 221.569497323173 423.293559373711 187.188214741394 251.475886804468 263.277714654637 356.53444207912 284.00190421939 105.500558759055
"41113_at" 108.951910847027 138.110410567184 285.792168502821 286.815900425404 257.528254764168 272.444821355714 131.805147902516 386.218087675667
"41116_at" 1134.69398561057 947.81203532074 889.69358288109 942.301667727494 860.205964444269 846.706470301444 1254.80910592739 1442.33967993554
"41119_f_at" 133.491071610383 71.837403866645 72.3049983595148 96.269070220024 131.649030424014 76.3829351331967 189.761317721617 261.446499145184
"41120_at" 298.152978504605 467.07311107924 436.03608749481 349.191656529947 1026.94346848597 1085.15262179022 1436.4333608654 1602.13281914947
"41122_at" 481.02808530147 384.646096366646 1464.24928713296 1575.40210198371 695.655865332824 813.381236467111 713.455270509024 857.630716702411
"41123_s_at" 3291.66929719884 2012.98001035236 135.907071973107 144.223736660898 515.760134819471 738.242567338898 104.378124744811 26.8110326042117
"41124_r_at" 1136.74040773032 1355.30939596877 76.8075415597318 77.9611930189092 289.589337820748 266.257672116989 85.1253273427296 29.2835911526847
"41126_at" 1104.90821466846 1303.47838948509 912.939787841572 1046.69908575855 518.563356242839 607.252134855012 211.250512798374 346.419516352561
"41127_at" 610.158961910915 658.386406739559 652.844852514575 737.497930076638 333.477331710067 430.818012124742 249.766092378916 373.76160408641
"41128_at" 584.4078166867 574.953926215976 497.817875960875 552.661739944279 414.128865621018 533.679382313225 566.43344382294 424.061887885972
"41129_at" 357.937354982746 260.744970788315 555.136016703529 485.474088869163 265.86509575684 345.417588193167 96.7647032020182 150.543796448494
"41130_at" 632.308934966041 618.914084833558 502.362586153549 537.815390683415 482.556071187258 439.020210087171 626.319842088688 624.240273171891
"41131_f_at" 141.42893163195 128.614571825821 291.649577905982 453.700141921413 185.366130677273 255.024814560448 38.7068439872081 44.9106584120443
"41132_r_at" 290.633595672513 223.921886384087 514.118540339523 540.554868481911 207.87868443741 341.830077841596 147.064278663826 257.976866519472
"41133_at" 149.345105216956 188.28319528477 359.217745922693 532.712614099269 416.45652854458 541.668612714316 171.385363872368 157.110061797737
"41134_at" 785.621706144497 1297.12210386278 1504.71627742902 1266.36195417285 238.519043685255 188.426403464039 119.708550423817 147.759956365155
"41136_s_at" 2866.64673353736 2461.3539620838 2329.39207403432 3313.39266764018 444.991253676296 764.896086916225 273.150336896527 271.542814118866
"41137_at" 583.525748928584 621.270687466723 565.498186875171 605.149317634618 293.093285187373 221.713779495129 230.419588865899 223.869557031466
"41138_at" 1625.13278155775 1675.26510958888 684.635434239002 879.47822049254 3945.31978923732 3736.07796533166 8489.12224839938 7215.49047534212
"41139_at" 3110.21414536943 3890.89930533497 3794.95532237187 3417.3826732057 2135.32513631346 2327.4170608425 1948.64123987656 1196.49760510077
"41140_at" 1903.75059752368 1781.95740775852 1553.99377763623 1336.12459275479 1828.04690434931 2164.52812410927 1061.19513685251 1721.30328850043
